Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
"QC","Crops","237","Viet Nam","5510","Production","234","Nuts nes","2018","2018","tonnes","6057"
"QC","Crops","237","Viet Nam","5510","Production","403","Onions, dry","2018","2018","tonnes","400587"
"QC","Crops","237","Viet Nam","5510","Production","490","Oranges","2018","2018","tonnes","852685"
"QC","Crops","237","Viet Nam","5510","Production","687","Pepper (piper spp.)","2018","2018","tonnes","262658"
"QC","Crops","237","Viet Nam","5510","Production","574","Pineapples","2018","2018","tonnes","654801"
"QC","Crops","237","Viet Nam","5510","Production","116","Potatoes","2018","2018","tonnes","376377"
"QC","Crops","237","Viet Nam","5510","Production","211","Pulses nes","2018","2018","tonnes","115021"
"QC","Crops","237","Viet Nam","5510","Production","27","Rice, paddy","2018","2018","tonnes","44046250"
"QC","Crops","237","Viet Nam","5510","Production","836","Rubber, natural","2018","2018","tonnes","1137725"
"QC","Crops","237","Viet Nam","5510","Production","71","Rye","2018","2018","tonnes",""
"QC","Crops","237","Viet Nam","5510","Production","328","Seed cotton","2018","2018","tonnes","330"
"QC","Crops","237","Viet Nam","5510","Production","289","Sesame seed","2018","2018","tonnes","21250"
"QC","Crops","237","Viet Nam","5510","Production","83","Sorghum","2018","2018","tonnes",""
"QC","Crops","237","Viet Nam","5510","Production","236","Soybeans","2018","2018","tonnes","81348"
"QC","Crops","237","Viet Nam","5510","Production","156","Sugar cane","2018","2018","tonnes","17945204"
"QC","Crops","237","Viet Nam","5510","Production","122","Sweet potatoes","2018","2018","tonnes","1374664"
"QC","Crops","237","Viet Nam","5510","Production","667","Tea","2018","2018","tonnes","270000"
"QC","Crops","237","Viet Nam","5510","Production","826","Tobacco, unmanufactured","2018","2018","tonnes","31440"
"QC","Crops","237","Viet Nam","5510","Production","463","Vegetables, fresh nes","2018","2018","tonnes","14879631"
"QC","Crops","237","Viet Nam","5510","Production","567","Watermelons","2018","2018","tonnes","1200104"
"QC","Crops","243","Wallis and Futuna Islands","5510","Production","486","Bananas","2018","2018","tonnes","6493"
"QC","Crops","243","Wallis and Futuna Islands","5510","Production","125","Cassava","2018","2018","tonnes","1598"
"QC","Crops","243","Wallis and Futuna Islands","5510","Production","249","Coconuts","2018","2018","tonnes","3867"
"QC","Crops","243","Wallis and Futuna Islands","5510","Production","512","Fruit, citrus nes","2018","2018","tonnes","48"
"QC","Crops","243","Wallis and Futuna Islands","5510","Production","619","Fruit, fresh nes","2018","2018","tonnes","173"
"QC","Crops","243","Wallis and Futuna Islands","5510","Production","603","Fruit, tropical fresh nes","2018","2018","tonnes","4996"
"QC","Crops","243","Wallis and Futuna Islands","5510","Production","446","Maize, green","2018","2018","tonnes","65"
"QC","Crops","243","Wallis and Futuna Islands","5510","Production","571","Mangoes, mangosteens, guavas","2018","2018","tonnes","16"
"QC","Crops","243","Wallis and Futuna Islands","5510","Production","568","Melons, other (inc.cantaloupes)","2018","2018","tonnes","77"
"QC","Crops","243","Wallis and Futuna Islands","5510","Production","574","Pineapples","2018","2018","tonnes","5"
"QC","Crops","243","Wallis and Futuna Islands","5510","Production","149","Roots and tubers nes","2018","2018","tonnes","1065"
"QC","Crops","243","Wallis and Futuna Islands","5510","Production","723","Spices nes","2018","2018","tonnes","5"
"QC","Crops","243","Wallis and Futuna Islands","5510","Production","156","Sugar cane","2018","2018","tonnes","21"
"QC","Crops","243","Wallis and Futuna Islands","5510","Production","136","Taro (cocoyam)","2018","2018","tonnes","1491"
"QC","Crops","243","Wallis and Futuna Islands","5510","Production","826","Tobacco, unmanufactured","2018","2018","tonnes","18"
"QC","Crops","243","Wallis and Futuna Islands","5510","Production","463","Vegetables, fresh nes","2018","2018","tonnes","559"
"QC","Crops","243","Wallis and Futuna Islands","5510","Production","137","Yams","2018","2018","tonnes","502"
"QC","Crops","205","Western Sahara","5510","Production","44","Barley","2018","2018","tonnes","1857"
"QC","Crops","249","Yemen","5510","Production","221","Almonds, with shell","2018","2018","tonnes","168"
"QC","Crops","249","Yemen","5510","Production","515","Apples","2018","2018","tonnes","16931"
"QC","Crops","249","Yemen","5510","Production","526","Apricots","2018","2018","tonnes","1503"
"QC","Crops","249","Yemen","5510","Production","486","Bananas","2018","2018","tonnes","116322"
"QC","Crops","249","Yemen","5510","Production","44","Barley","2018","2018","tonnes","19667"
"QC","Crops","249","Yemen","5510","Production","176","Beans, dry","2018","2018","tonnes","5336"
"QC","Crops","249","Yemen","5510","Production","414","Beans, green","2018","2018","tonnes","3379"
"QC","Crops","249","Yemen","5510","Production","181","Broad beans, horse beans, dry","2018","2018","tonnes","3291"
"QC","Crops","249","Yemen","5510","Production","358","Cabbages and other brassicas","2018","2018","tonnes","7797"
"QC","Crops","249","Yemen","5510","Production","426","Carrots and turnips","2018","2018","tonnes","14587"
"QC","Crops","249","Yemen","5510","Production","108","Cereals nes","2018","2018","tonnes",""
"QC","Crops","249","Yemen","5510","Production","191","Chick peas","2018","2018","tonnes","51902"
"QC","Crops","249","Yemen","5510","Production","401","Chillies and peppers, green","2018","2018","tonnes","16534"
"QC","Crops","249","Yemen","5510","Production","656","Coffee, green","2018","2018","tonnes","19338"
"QC","Crops","249","Yemen","5510","Production","767","Cotton lint","2018","2018","tonnes","4270"
"QC","Crops","249","Yemen","5510","Production","329","Cottonseed","2018","2018","tonnes","8290"
"QC","Crops","249","Yemen","5510","Production","397","Cucumbers and gherkins","2018","2018","tonnes","14715"
"QC","Crops","249","Yemen","5510","Production","577","Dates","2018","2018","tonnes","48108"
"QC","Crops","249","Yemen","5510","Production","399","Eggplants (aubergines)","2018","2018","tonnes","4809"
"QC","Crops","249","Yemen","5510","Production","569","Figs","2018","2018","tonnes","5365"
"QC","Crops","249","Yemen","5510","Production","512","Fruit, citrus nes","2018","2018","tonnes","275"
"QC","Crops","249","Yemen","5510","Production","619","Fruit, fresh nes","2018","2018","tonnes","33516"
"QC","Crops","249","Yemen","5510","Production","541","Fruit, stone nes","2018","2018","tonnes","2118"
"QC","Crops","249","Yemen","5510","Production","603","Fruit, tropical fresh nes","2018","2018","tonnes","3305"
"QC","Crops","249","Yemen","5510","Production","406","Garlic","2018","2018","tonnes","3269"
"QC","Crops","249","Yemen","5510","Production","560","Grapes","2018","2018","tonnes","136227"
"QC","Crops","249","Yemen","5510","Production","407","Leeks, other alliaceous vegetables","2018","2018","tonnes","8580"
"QC","Crops","249","Yemen","5510","Production","497","Lemons and limes","2018","2018","tonnes","23023"
"QC","Crops","249","Yemen","5510","Production","201","Lentils","2018","2018","tonnes","7573"
"QC","Crops","249","Yemen","5510","Production","372","Lettuce and chicory","2018","2018","tonnes","1578"
"QC","Crops","249","Yemen","5510","Production","56","Maize","2018","2018","tonnes","42986"
"QC","Crops","249","Yemen","5510","Production","571","Mangoes, mangosteens, guavas","2018","2018","tonnes","360995"
"QC","Crops","249","Yemen","5510","Production","568","Melons, other (inc.cantaloupes)","2018","2018","tonnes","27029"
"QC","Crops","249","Yemen","5510","Production","79","Millet","2018","2018","tonnes","57836"
"QC","Crops","249","Yemen","5510","Production","430","Okra","2018","2018","tonnes","18117"
"QC","Crops","249","Yemen","5510","Production","403","Onions, dry","2018","2018","tonnes","189661"
"QC","Crops","249","Yemen","5510","Production","490","Oranges","2018","2018","tonnes","109883"
"QC","Crops","249","Yemen","5510","Production","600","Papayas","2018","2018","tonnes","21723"
"QC","Crops","249","Yemen","5510","Production","534","Peaches and nectarines","2018","2018","tonnes","17132"
"QC","Crops","249","Yemen","5510","Production","521","Pears","2018","2018","tonnes","718"
"QC","Crops","249","Yemen","5510","Production","187","Peas, dry","2018","2018","tonnes","2417"
"QC","Crops","249","Yemen","5510","Production","536","Plums and sloes","2018","2018","tonnes","0"
"QC","Crops","249","Yemen","5510","Production","116","Potatoes","2018","2018","tonnes","248889"
"QC","Crops","249","Yemen","5510","Production","211","Pulses nes","2018","2018","tonnes","14345"
"QC","Crops","249","Yemen","5510","Production","394","Pumpkins, squash and gourds","2018","2018","tonnes","13052"
"QC","Crops","249","Yemen","5510","Production","523","Quinces","2018","2018","tonnes","1423"
"QC","Crops","249","Yemen","5510","Production","328","Seed cotton","2018","2018","tonnes","12570"
"QC","Crops","249","Yemen","5510","Production","289","Sesame seed","2018","2018","tonnes","23093"
"QC","Crops","249","Yemen","5510","Production","83","Sorghum","2018","2018","tonnes","252324"
"QC","Crops","249","Yemen","5510","Production","156","Sugar cane","2018","2018","tonnes","0"
"QC","Crops","249","Yemen","5510","Production","122","Sweet potatoes","2018","2018","tonnes","355"
"QC","Crops","249","Yemen","5510","Production","495","Tangerines, mandarins, clementines, satsumas","2018","2018","tonnes","20736"
"QC","Crops","249","Yemen","5510","Production","826","Tobacco, unmanufactured","2018","2018","tonnes","19657"
"QC","Crops","249","Yemen","5510","Production","388","Tomatoes","2018","2018","tonnes","114297"
"QC","Crops","249","Yemen","5510","Production","463","Vegetables, fresh nes","2018","2018","tonnes","29840"
"QC","Crops","249","Yemen","5510","Production","222","Walnuts, with shell","2018","2018","tonnes","0"
"QC","Crops","249","Yemen","5510","Production","567","Watermelons","2018","2018","tonnes","146507"
"QC","Crops","249","Yemen","5510","Production","15","Wheat","2018","2018","tonnes","105503"
"QC","Crops","251","Zambia","5510","Production","366","Artichokes","2018","2018","tonnes",""
"QC","Crops","251","Zambia","5510","Production","367","Asparagus","2018","2018","tonnes",""
"QC","Crops","251","Zambia","5510","Production","486","Bananas","2018","2018","tonnes","652"
"QC","Crops","251","Zambia","5510","Production","44","Barley","2018","2018","tonnes","8767"
"QC","Crops","251","Zambia","5510","Production","414","Beans, green","2018","2018","tonnes",""
"QC","Crops","251","Zambia","5510","Production","358","Cabbages and other brassicas","2018","2018","tonnes",""
"QC","Crops","251","Zambia","5510","Production","125","Cassava","2018","2018","tonnes","1070961"
"QC","Crops","251","Zambia","5510","Production","393","Cauliflowers and broccoli","2018","2018","tonnes",""
"QC","Crops","251","Zambia","5510","Production","689","Chillies and peppers, dry","2018","2018","tonnes","601"
"QC","Crops","251","Zambia","5510","Production","656","Coffee, green","2018","2018","tonnes","7104"
"QC","Crops","251","Zambia","5510","Production","767","Cotton lint","2018","2018","tonnes","22900"
"QC","Crops","251","Zambia","5510","Production","329","Cottonseed","2018","2018","tonnes","63000"
"QC","Crops","251","Zambia","5510","Production","512","Fruit, citrus nes","2018","2018","tonnes",""
"QC","Crops","251","Zambia","5510","Production","619","Fruit, fresh nes","2018","2018","tonnes","26158"
"QC","Crops","251","Zambia","5510","Production","603","Fruit, tropical fresh nes","2018","2018","tonnes","84294"
"QC","Crops","251","Zambia","5510","Production","720","Ginger","2018","2018","tonnes",""
"QC","Crops","251","Zambia","5510","Production","242","Groundnuts, with shell","2018","2018","tonnes","181772"
"QC","Crops","251","Zambia","5510","Production","497","Lemons and limes","2018","2018","tonnes",""
"QC","Crops","251","Zambia","5510","Production","372","Lettuce and chicory","2018","2018","tonnes",""
"QC","Crops","251","Zambia","5510","Production","56","Maize","2018","2018","tonnes","2394907"
"QC","Crops","251","Zambia","5510","Production","79","Millet","2018","2018","tonnes","32278"
"QC","Crops","251","Zambia","5510","Production","449","Mushrooms and truffles","2018","2018","tonnes",""
"QC","Crops","251","Zambia","5510","Production","403","Onions, dry","2018","2018","tonnes","38731"
"QC","Crops","251","Zambia","5510","Production","490","Oranges","2018","2018","tonnes","3987"
"QC","Crops","251","Zambia","5510","Production","521","Pears","2018","2018","tonnes",""
"QC","Crops","251","Zambia","5510","Production","417","Peas, green","2018","2018","tonnes",""
"QC","Crops","251","Zambia","5510","Production","687","Pepper (piper spp.)","2018","2018","tonnes","83"
"QC","Crops","251","Zambia","5510","Production","116","Potatoes","2018","2018","tonnes","13546"
"QC","Crops","251","Zambia","5510","Production","211","Pulses nes","2018","2018","tonnes","31752"
"QC","Crops","251","Zambia","5510","Production","27","Rice, paddy","2018","2018","tonnes","43063"
"QC","Crops","251","Zambia","5510","Production","328","Seed cotton","2018","2018","tonnes","88219"
"QC","Crops","251","Zambia","5510","Production","83","Sorghum","2018","2018","tonnes","13130"
"QC","Crops","251","Zambia","5510","Production","236","Soybeans","2018","2018","tonnes","302720"
"QC","Crops","251","Zambia","5510","Production","723","Spices nes","2018","2018","tonnes","3158"
"QC","Crops","251","Zambia","5510","Production","156","Sugar cane","2018","2018","tonnes","4460780"
"QC","Crops","251","Zambia","5510","Production","267","Sunflower seed","2018","2018","tonnes","47594"
"QC","Crops","251","Zambia","5510","Production","122","Sweet potatoes","2018","2018","tonnes","183280"
"QC","Crops","251","Zambia","5510","Production","667","Tea","2018","2018","tonnes","953"
